projeto_id,projeto_nome,projeto_setor,projeto_macrossetor,projeto_impacto,projeto_status,projeto_alcance-geografico,projeto_publico-alvo,proponente_id,proponente_nome,proponente_empresa,proponente_atuacao,proponente_cargo,avaliador_id,avaliador_nome,avaliador_empresa,avaliador_atuacao,avaliador_cargo,avaliacao
582,Desenvolvimento de Nanorrobôs para Medicina,Científico,Ciência e Pesquisa,"Social, Científico",Em andamento,Local,Empresas,582,Gerlian Antunes Goulart Pinho,IBM,Tecnologia,CHRO,710,Adnauer Peseiro,Adobe,Tecnologia,CIO,3
582,Desenvolvimento de Nanorrobôs para Medicina,Científico,Ciência e Pesquisa,"Social, Científico",Em andamento,Local,Empresas,582,Gerlian Antunes Goulart Pinho,IBM,Tecnologia,CHRO,778,Gladstone Raposo,Google,Tecnologia,CTO,3
582,Desenvolvimento de Nanorrobôs para Medicina,Científico,Ciência e Pesquisa,"Social, Científico",Em andamento,Local,Empresas,582,Gerlian Antunes Goulart Pinho,IBM,Tecnologia,CHRO,832,Eiichi Sardinha Paula Alcaide,Google,Tecnologia,CMO,3
582,Desenvolvimento de Nanorrobôs para Medicina,Científico,Ciência e Pesquisa,"Social, Científico",Em andamento,Local,Empresas,582,Gerlian Antunes Goulart Pinho,IBM,Tecnologia,CHRO,976,Inae Aldeia,Suzano,Papel e Celulose,CEO,3
582,Desenvolvimento de Nanorrobôs para Medicina,Científico,Ciência e Pesquisa,"Social, Científico",Em andamento,Local,Empresas,582,Gerlian Antunes Goulart Pinho,IBM,Tecnologia,CHRO,989,Edmagna Padilha Veiga,UNICEF,Desenvolvimento Infantil,CEO,3
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,521,Sigliane Cavaco Souto Valgueiro,Google,Tecnologia,COO,1
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,1069,Aires Sintra Bessa,EDP,Energia,CIO,1
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,1072,Gicelia Barbosa Barros Lários,Vale,Mineração,CIO,1
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,1178,Lacio Quina Café,LinkedIn,Tecnologia e redes profissionais,CIO,1
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,1185,Euardo Malho,Siemens,Energia renovável,CHRO,1
583,Kiosque de Conhecimento,Educação,Educação,"Social, Científico",Em planejamento,Local,Funcionários,583,Rominia Palhares Taveiros Barreiros,IBM,Tecnologia,CHRO,1389,Scheila Anes Sacramento Lampreia,Tesla,Transporte futuro,CTO,1
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,106,Dellano Cabeça,Bayer,Biotecnologia,Embaixador,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,124,Ana Ginjeira,Volkswagen,Automotivo,Embaixador,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,202,Alissa Fidalgo Palos,Nonprofit Organization,Bem-estar e Saúde Mental,CLO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,354,Elieverson Coronel Quental,Siemens,Tecnologia e Engenharia,CLO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,357,Taislaine Lindim Abranches Jardim,Siemens,Tecnologia e Engenharia,CTO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,414,Alexsander Vilaverde Inês Leiria,MIT,Educação e Pesquisa,COO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,549,Zenia Patrício Maia,Apple,Tecnologia,Embaixador,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,603,Edinisio Quinterno,Google,Tecnologia,Embaixador,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,718,Olinto Anlicoara Jordão,Google,Tecnologia,CEO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,1243,Musa Nóbrega Sítima Rosado,Siemens,Inovação em transporte público,CFO,4
584,CleanEnergy Transport,"Transporte, Tecnologia",Transporte e Logística,"Ambiental, Econômico",Em andamento,Nacional,Funcionários,584,Werlaine Neves,IBM,Tecnologia,COO,1316,Keisy Dias,Google,Logística e transporte,CTO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,580,Juciliano Parracho Quinteiro,IBM,Tecnologia,CFO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,926,Cleise Nunes Espinosa Rolim,Google,Tecnologia,CFO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,1057,Guilhermina Piteira,LafargeHolcim,Construção,CEO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,1213,Oralice Miranda Picanço Moita,World Health Organization,Saúde,CTO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,1298,Natilde Cesário Canto Faria,Siemens,Tecnologia e inovação,CHRO,4
585,Programa Empoderamento na Gerdau,Social,Serviços Sociais,Econômico,Em andamento,Local,Consumidores,585,Jadilza Valido Ávila Toste,IBM,Tecnologia,CLO,1411,Walace Cascais Pederneiras,UNICEF,Desenvolvimento juvenil,CFO,4
586,Quíron Quântico,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,586,Marias Serro Festas,IBM,Tecnologia,CMO,67,Darliane Durão Mondragão,Sotheby's,Arte e Leilões,COO,3
586,Quíron Quântico,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,586,Marias Serro Festas,IBM,Tecnologia,CMO,382,Cemira Cordeiro Feira,Tesla,Automotiva,CLO,3
586,Quíron Quântico,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,586,Marias Serro Festas,IBM,Tecnologia,CMO,523,Divanil Manso,Sephora,Cosméticos e Beleza,COO,3
586,Quíron Quântico,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,586,Marias Serro Festas,IBM,Tecnologia,CMO,618,Raele Figueira Quinaz Valido,LinkedIn,Tecnologia e Networking,CHRO,3
586,Quíron Quântico,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,586,Marias Serro Festas,IBM,Tecnologia,CMO,1075,Edivando Caiado Paz,Fundação Bill e Melinda Gates,Filantropia,CIO,3
587,EcoMove,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,587,Chiyoko Couto Tavares,Google,Tecnologia,CMO,324,Elizani Cobra Melo,Hyundai,Automotivo,COO,4
587,EcoMove,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,587,Chiyoko Couto Tavares,Google,Tecnologia,CMO,418,Jeancarla Mourato Câmara,LinkedIn,Tecnologia e Redes Sociais,CEO,4
587,EcoMove,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,587,Chiyoko Couto Tavares,Google,Tecnologia,CMO,674,Glaubert Sanches,Oi,Telecomunicações,CFO,4
587,EcoMove,Sustentabilidade,Sustentabilidade,Ambiental,Em andamento,Local,Funcionários e Empresas,587,Chiyoko Couto Tavares,Google,Tecnologia,CMO,819,Julian Abreu Figueira Granja,Google,Tecnologia,CMO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,6,Willa  Vergueiro,Fundación MAPFRE,Seguros e Assistência Social,CEO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,72,Zilda Anjos,Nonprofit Arts Organization,Cultura e Artes,CEO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,172,Gerciane Dâmaso Baía Cunha,Environmental Nonprofit,Sustentabilidade Ambiental,CHRO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,200,Plabo Barra Faria Bicudo,Local Community Development Organization,Desenvolvimento Comunitário,Embaixador,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,383,Sezira Cunha,Tesla,Automotiva,COO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,386,Noedi Fontoura Sardo,Alibaba Group,E-commerce e Tecnologia,CEO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,391,Gecilma Fortunato Protásio Severiano,Microsoft,Tecnologia,Embaixador,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,474,Anieli Belmonte,WWF,Conservação Ambiental,CHRO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,609,Graciel Fortes,NIH,Saúde e Pesquisa,Embaixador,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,760,Gisalva Souto Malafaia Souto Maior,Google,Tecnologia,CHRO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,934,Germilson Resende,MIT,Educação e Pesquisa,Embaixador,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,1299,Reisane Sardinha,Siemens,Geotecnologia,COO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,1344,Algimiro Cedraz Alvelos,Uber,Transporte urbano,COO,4
588,Quando É Tarde Demais?,Conscientização Ambiental,Meio Ambiente,Ambiental,Em andamento,Local,Funcionários e Empresas,588,Naraisa Jordão Sardinha Barrocas,SpaceX,Aeroespacial,COO,1370,Faisson Bessa,Google,Realidade virtual,CLO,4
589,Parceria com Escolas para Criação de Horta Escolar Vertical em Ambientes Urbanos,"Educação, Agricultura",Educação,"Ambiental, Social",Em planejamento,Local,Empresas,589,Antone Barata,Google,Tecnologia,CIO,614,Ica Amorim Aragão Canedo,EMBL-EBI,Bioinformática,CFO,1
589,Parceria com Escolas para Criação de Horta Escolar Vertical em Ambientes Urbanos,"Educação, Agricultura",Educação,"Ambiental, Social",Em planejamento,Local,Empresas,589,Antone Barata,Google,Tecnologia,CIO,971,Ariane Junqueira Barroso,C&A,Varejo,CTO,1
589,Parceria com Escolas para Criação de Horta Escolar Vertical em Ambientes Urbanos,"Educação, Agricultura",Educação,"Ambiental, Social",Em planejamento,Local,Empresas,589,Antone Barata,Google,Tecnologia,CIO,1163,Randeson Fazendeiro Medeiros Barbosa,Google,Tecnologia,CLO,1
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,93,Aldiva Hipólito Paranhos,Nonprofit Organization,Cultura e Artes,CHRO,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,351,Irisberto Casalinho Areosa Narvais,Tesla,Automotiva,CTO,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,551,Erisan Trindade,Apple,Tecnologia,Embaixador,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,739,Zila Amado,Amazon,Tecnologia e Comércio,CIO,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,865,Albanio Braga Frias Hernandes,FAO,Agricultura,CMO,1
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,946,Katilsa Ferraço Piteira Caetano,UN Women,Desenvolvimento Social,COO,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,1031,Tatielly Ataíde,UNICEF,Educação,CTO,5
590,Projeto Igualdade na Azul,Social,Serviços Sociais,Social,Em andamento,Nacional,População,590,Oracilda Camilo,Coursera,Educação e Tecnologia,Embaixador,1305,Marques Infante Maior Durão,Google,Sustentabilidade e tecnologia,CLO,5
591,Projeto de Implantação de Sistemas de Energia Eólica em Zonas Industriais,Energia,Energia e Recursos,"Ambiental, Econômico",Em andamento,Local,Funcionários,591,Jorgiane Mendonça Jamandas Redondo,Google,Tecnologia,CIO,825,Jorimar Couto Pessoa,Google,Tecnologia,CHRO,2
591,Projeto de Implantação de Sistemas de Energia Eólica em Zonas Industriais,Energia,Energia e Recursos,"Ambiental, Econômico",Em andamento,Local,Funcionários,591,Jorgiane Mendonça Jamandas Redondo,Google,Tecnologia,CIO,1001,Makswel Bentes,UNESCO,Educação e Cultura,CMO,2
591,Projeto de Implantação de Sistemas de Energia Eólica em Zonas Industriais,Energia,Energia e Recursos,"Ambiental, Econômico",Em andamento,Local,Funcionários,591,Jorgiane Mendonça Jamandas Redondo,Google,Tecnologia,CIO,1150,Josinaldo Matoso Teves Monsanto,UNICEF,Assistência humanitária,CHRO,2
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,130,Nerileide Lago Alcaide,Greenpeace,Ambientalismo,Embaixador,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,171,Gleicieli Severo Castelhano,Environmental Agency,Meteorologia,CCO,1
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,439,Valdeti Cantanhede Bulhões,MIT,Educação e Pesquisa,CHRO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,570,Uoston Aleixo Jordão,Siemens,Tecnologia e Engenharia,CHRO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,926,Cleise Nunes Espinosa Rolim,Google,Tecnologia,CFO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,1011,Sidenei Lameirinhas Bandeira,Mastercard,Serviços Financeiros,CTO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,1129,Elissonia Neves,BBC,Mídia,CIO,4
592,Ações de Bem-Estar na SaúdeTotal,Saúde,Saúde e Bem-estar,Social,Em planejamento,Nacional,Funcionários,592,Aleandre Macedo Torres Raposo,LinkedIn,Tecnologia e Redes Sociais,Embaixador,1256,Deluzia Matos,Google,Tecnologia e sustentabilidade,CTO,4
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,137,Carolain Carlos Braga Pontes,National Geographic Society,Educação e Ciência,COO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,182,Sivia Alcântara,WWF,Conservação Ambiental,CHRO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,353,Leticio Lameiras Caeira,Apple,Tecnologia,Embaixador,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,387,Daliria Valadares Luz Doutel,Alibaba Group,E-commerce e Tecnologia,CTO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,422,Alcir Brião Fraga Cardim,WHO,Saúde Pública,CFO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,891,Eudson Nogueira,Google,Tecnologia,CLO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,918,Natielen Maranhão Uchoa,Microsoft,Tecnologia,CCO,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,995,Juvenio Cortês,Google,Tecnologia,Embaixador,5
593,Projeto Vida Saudável,Saúde,Saúde e Bem-estar,Social,Em andamento,Local,Empresas,593,Dalinajara Rico Abelho,World Bank,Desenvolvimento Econômico,CIO,1198,Erizoneide Assis Custódio Feitosa,Apple,Tecnologia,CIO,5
594,Caminho Verde: Projeto de Mobilidade Sustentável,Transporte,Transporte e Logística,Ambiental,Em andamento,Local,Funcionários e Empresas,594,Flavian Banha Pinho Vilarinho,World Bank,Desenvolvimento Econômico,CIO,310,Emidio Imperial Monte,SAP,Software,CHRO,3
